id_prueba,timestamp,modo,tipo_evento,escenario,distancia_m,iluminacion,objeto_verdad,objeto_predicho,confianza,t_total_ms,latencia,acierto,notas
2221,2025-12-29T18:44:11.964542,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 33.70% | Pixels: 91123/270400
2222,2025-12-29T18:44:11.969677,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
2223,2025-12-29T18:44:11.982861,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 33.7%)"
2224,2025-12-29T18:44:11.986343,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,33.70%,00:00.0,,,tv_monitor with confidence 0.337
2225,2025-12-29T18:44:11.989590,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Parece haber un televisor o monitor frente a ti.
2226,2025-12-29T18:44:11.992891,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""Parece haber un televisor o monitor frente a ti."""
2227,2025-12-29T18:44:12.005255,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.4,,converted output to speech
2228,2025-12-29T18:44:13.903400,MOBILE,ESP32,"3.3, 3.4",,,,,,00:01.9,,,starting
2229,2025-12-29T18:44:14.165795,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.3,,,finished (28802 bytes)
2230,2025-12-29T18:44:14.175007,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
2231,2025-12-29T18:44:14.311436,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,resizing to 520
2232,2025-12-29T18:44:14.556998,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
2233,2025-12-29T18:44:20.112372,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.6,,,finished inference
2234,2025-12-29T18:44:20.151874,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
2235,2025-12-29T18:44:20.158778,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 1.04% | Pixels: 2812/270400
2236,2025-12-29T18:44:20.161638,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
2237,2025-12-29T18:44:20.176540,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 1.0%)"
2238,2025-12-29T18:44:20.187646,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,1.00%,00:00.0,,,tv_monitor with confidence 0.010
2239,2025-12-29T18:44:20.190992,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
2240,2025-12-29T18:44:20.195643,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
2241,2025-12-29T18:44:20.209812,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.3,,converted output to speech
2242,2025-12-29T18:44:25.489810,MOBILE,ESP32,"3.3, 3.4",,,,,,00:05.3,,,starting
2243,2025-12-29T18:44:25.754007,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.3,,,finished (28654 bytes)
2244,2025-12-29T18:44:25.757783,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
2245,2025-12-29T18:44:25.956021,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,resizing to 520
2246,2025-12-29T18:44:26.155121,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
2247,2025-12-29T18:44:31.565537,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.4,,,finished inference
2248,2025-12-29T18:44:31.599089,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,error: no known object/class was found
2249,2025-12-29T18:44:31.605743,MOBILE,SCENE,"3.3, 3.4",,,,unknown,0.00%,00:00.0,,,unknown with confidence 0.000
2250,2025-12-29T18:44:31.608640,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
2251,2025-12-29T18:44:31.611453,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
2252,2025-12-29T18:44:31.619435,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:06.1,,converted output to speech
2253,2025-12-29T18:50:11.948098,MOBILE,ESP32,"3.3, 3.4",,,,,,05:40.3,,,starting
2254,2025-12-29T18:50:12.715688,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.8,,,failed status=500
2255,2025-12-29T18:50:16.926509,MOBILE,ESP32,"3.3, 3.4",,,,,,00:04.2,,,starting
2256,2025-12-29T18:50:17.747421,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.8,,,failed status=500
2257,2025-12-29T18:50:26.657507,MOBILE,ESP32,"3.3, 3.4",,,,,,00:08.9,,,starting
2258,2025-12-29T18:50:27.341224,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.7,,,failed status=500
2259,2025-12-29T18:50:45.880152,MOBILE,ESP32,"3.3, 3.4",,,,,,00:18.5,,,starting
2260,2025-12-29T18:50:46.115174,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.2,,,finished (16900 bytes)
2261,2025-12-29T18:50:46.117484,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
2262,2025-12-29T18:50:46.227187,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,resizing to 520
2263,2025-12-29T18:50:46.458402,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
2264,2025-12-29T18:50:51.730792,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.3,,,finished inference
2265,2025-12-29T18:50:51.772317,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,error: no known object/class was found
2266,2025-12-29T18:50:51.777293,MOBILE,SCENE,"3.3, 3.4",,,,unknown,0.00%,00:00.0,,,unknown with confidence 0.000
2267,2025-12-29T18:50:51.779527,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
2268,2025-12-29T18:50:51.781554,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,"""No puedo identificar nada en concreto."""
2269,2025-12-29T18:50:51.793352,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,00:05.9,,converted output to speech
2270,2025-12-29T18:50:55.784338,MOBILE,TTS,"3.3, 3.4",,,,,,00:04.0,,,starting
2271,2025-12-29T18:50:55.856683,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.1,,,finished
2272,2025-12-29T18:51:02.265443,MOBILE,ESP32,"3.3, 3.4",,,,,,00:06.4,,,starting
2273,2025-12-29T18:51:02.698557,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.4,,,finished (18743 bytes)
2274,2025-12-29T18:51:02.705320,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
2275,2025-12-29T18:51:02.906121,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,resizing to 520
2276,2025-12-29T18:51:03.126582,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
2277,2025-12-29T18:51:08.584547,MOBILE,ESP32,"3.3, 3.4",,,,,,00:05.5,,,starting
2278,2025-12-29T18:51:08.615206,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
2279,2025-12-29T18:51:08.619551,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 4.22% | Pixels: 11416/270400
2280,2025-12-29T18:51:08.621340,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
2281,2025-12-29T18:51:08.622796,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 4.2%)"
2282,2025-12-29T18:51:08.624317,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,4.20%,00:00.0,,,tv_monitor with confidence 0.042
2283,2025-12-29T18:51:08.628913,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
2284,2025-12-29T18:51:08.804615,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.2,,,finished (31328 bytes)
2285,2025-12-29T18:51:08.809551,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
2286,2025-12-29T18:51:09.006312,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,resizing to 520
2287,2025-12-29T18:51:09.206070,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
2288,2025-12-29T18:51:14.743715,MOBILE,ESP32,"3.3, 3.4",,,,,,00:05.5,,,starting
2289,2025-12-29T18:51:14.776656,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
2290,2025-12-29T18:51:14.782200,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 27.32% | Pixels: 73864/270400
2291,2025-12-29T18:51:14.784122,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
2292,2025-12-29T18:51:14.786811,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 27.3%)"
2293,2025-12-29T18:51:14.795518,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,27.30%,00:00.0,,,tv_monitor with confidence 0.273
2294,2025-12-29T18:51:14.802325,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
2295,2025-12-29T18:51:15.408923,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.6,,,finished (32153 bytes)
2296,2025-12-29T18:51:15.410810,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
2297,2025-12-29T18:51:15.546521,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,resizing to 520
2298,2025-12-29T18:51:15.792461,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
2299,2025-12-29T18:51:21.229094,MOBILE,ESP32,"3.3, 3.4",,,,,,00:05.4,,,starting
2300,2025-12-29T18:51:21.268384,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
2301,2025-12-29T18:51:21.276659,MOBILE,TTS,"3.3, 3.4",,,,,,00:00.0,,,starting
2302,2025-12-29T18:51:21.281423,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 27.24% | Pixels: 73660/270400
2303,2025-12-29T18:51:21.339912,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,ALL PREDICTIONS END
2304,2025-12-29T18:51:21.346259,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 27.2%)"
2305,2025-12-29T18:51:21.352344,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,27.20%,00:00.0,,,tv_monitor with confidence 0.272
2306,2025-12-29T18:51:21.354250,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
2307,2025-12-29T18:51:21.482095,MOBILE,ESP32,"3.3, 3.4",,,,,,00:00.1,,,finished (37002 bytes)
2308,2025-12-29T18:51:21.486055,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,starting
2309,2025-12-29T18:51:21.619070,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.1,,,resizing to 520
2310,2025-12-29T18:51:21.867074,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.2,,,running inference
2311,2025-12-29T18:51:27.288582,MOBILE,SCENE,"3.3, 3.4",,,,,,00:05.4,,,finished inference
2312,2025-12-29T18:51:27.326034,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS START
2313,2025-12-29T18:51:27.334070,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,Class: tv_monitor (ID: 20) | Confidence: 12.17% | Pixels: 32911/270400
2314,2025-12-29T18:51:27.336268,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,ALL PREDICTIONS END
2315,2025-12-29T18:51:27.338352,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,"tv_monitor (ID: 20, 12.2%)"
2316,2025-12-29T18:51:27.340272,MOBILE,SCENE,"3.3, 3.4",,,,tv_monitor,12.20%,00:00.0,,,tv_monitor with confidence 0.122
2317,2025-12-29T18:51:27.359047,MOBILE,SCENE,"3.3, 3.4",,,,,,00:00.0,,,No puedo identificar nada en concreto.
2318,2025-12-30T00:12:35.535667,MOBILE,ESP32,"3.9, 3.10, 3.11, 3.12, 3.13",,,,,,21:08.2,,,starting
2319,2025-12-30T00:12:37.172204,MOBILE,ESP32,"3.9, 3.10, 3.11, 3.12, 3.13",,,,,,00:01.6,,,finished status=200
2320,2025-12-30T00:12:51.748341,MOBILE,SCENE,"3.9, 3.10, 3.11, 3.12, 3.13",,,,,,00:14.6,,,starting
2321,2025-12-30T00:12:52.343017,MOBILE,SCENE,"3.9, 3.10, 3.11, 3.12, 3.13",,,,,,00:00.6,,,finished
2322,2025-12-30T00:12:53.724030,MOBILE,OCR,"3.9, 3.10, 3.11, 3.12, 3.13",,,,,,00:01.4,,,starting
2323,2025-12-30T00:12:53.921546,MOBILE,OCR,"3.9, 3.10, 3.11, 3.12, 3.13",,,,,,00:00.2,,,finished
2324,2025-12-30T00:12:55.464518,MOBILE,DEPTH,"3.9, 3.10, 3.11, 3.12, 3.13",,,,,,00:01.5,,,"Depth model initialized. inputShape=[1, 518, 518, 3] outputShape=[1, 518, 518, 1]"
2325,2026-01-02T01:05:06.908033,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,52:11.4,,,starting
2326,2026-01-02T01:05:08.815107,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:01.9,,,starting
2327,2026-01-02T01:05:17.857953,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:09.0,,,"error: ClientException with SocketException: Software caused connection abort (OS Error: Software caused connection abort, errno = 103), address = 192.168.4.1, port = 41732, uri=http://192.168.4.1/mode/mobile"
2328,2026-01-02T01:05:19.469676,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:01.6,,,starting
2329,2026-01-02T01:05:20.810214,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:01.3,,,starting
2330,2026-01-02T01:05:20.891257,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.1,,,finished status=200
2331,2026-01-02T01:05:22.546208,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:01.7,,,finished status=200
2332,2026-01-02T01:12:10.153543,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,06:47.6,,,starting
2333,2026-01-02T01:12:10.435928,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,finished
2334,2026-01-02T01:12:11.486952,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:01.1,,,starting
2335,2026-01-02T01:12:12.042089,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.6,,,finished (46609 bytes)
2336,2026-01-02T01:12:12.060901,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
2337,2026-01-02T01:12:12.063254,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,46609 bytes
2338,2026-01-02T01:12:12.359177,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,original size: 1024x768
2339,2026-01-02T01:12:12.513716,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.2,,,upscaled to: 1024x768
2340,2026-01-02T01:12:13.060371,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.5,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334332973.png
2341,2026-01-02T01:12:13.071928,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
2342,2026-01-02T01:12:16.437219,MOBILE,OCR,"2B, 3.5, 3.6",,,,""" 1 U N = — "" L a N Ml' wf¡ Vi, M TE a E r — 2 o o""",,00:03.4,,,""" 1 U N = — "" L a N Ml' wf¡ Vi, M TE a E r — 2 o o"""
2343,2026-01-02T01:12:16.458557,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334332973.png
2344,2026-01-02T01:12:16.462839,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,""" 1 U N = — "" L a N Ml' wf¡ Vi, M TE a E r — 2 o o"""
2345,2026-01-02T01:12:16.475417,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:05.0,,converted output to speech
2346,2026-01-02T01:12:23.992131,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:07.5,,,starting
2347,2026-01-02T01:12:24.644651,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.7,,,finished (46221 bytes)
2348,2026-01-02T01:12:24.650106,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
2349,2026-01-02T01:12:24.722877,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,46221 bytes
2350,2026-01-02T01:12:24.907736,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.2,,,original size: 1024x768
2351,2026-01-02T01:12:24.927763,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
2352,2026-01-02T01:12:25.294975,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.4,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334345275.png
2353,2026-01-02T01:12:25.307567,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
2354,2026-01-02T01:12:25.952929,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.6,,,"il ] I ) U —| E | IMi i o A IT 4 2"""
2355,2026-01-02T01:12:25.957630,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334345275.png
2356,2026-01-02T01:12:25.969517,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"il ] I ) U —| E | IMi i o A IT 4 2"""
2357,2026-01-02T01:12:25.976875,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:02.0,,converted output to speech
2358,2026-01-02T01:12:51.856895,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:25.9,,,starting
2359,2026-01-02T01:12:52.385780,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.5,,,finished (44514 bytes)
2360,2026-01-02T01:12:52.399417,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
2361,2026-01-02T01:12:52.461668,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,44514 bytes
2362,2026-01-02T01:12:52.612727,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.2,,,original size: 1024x768
2363,2026-01-02T01:12:52.624824,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
2364,2026-01-02T01:12:52.967578,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334372962.png
2365,2026-01-02T01:12:52.970355,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
2366,2026-01-02T01:12:53.368259,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.4,,,"R VELOCIDAD MÁXIMA"""
2367,2026-01-02T01:12:53.380965,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334372962.png
2368,2026-01-02T01:12:53.382801,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"R VELOCIDAD MÁXIMA"""
2369,2026-01-02T01:12:53.389056,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.5,,converted output to speech
2370,2026-01-02T01:12:54.684562,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:01.3,,,starting
2371,2026-01-02T01:12:54.975995,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.3,,,finished (43774 bytes)
2372,2026-01-02T01:12:54.978504,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
2373,2026-01-02T01:12:54.980264,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,43774 bytes
2374,2026-01-02T01:12:55.144309,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.2,,,original size: 1024x768
2375,2026-01-02T01:12:55.161516,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
2376,2026-01-02T01:12:55.477694,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334375473.png
2377,2026-01-02T01:12:55.494177,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
2378,2026-01-02T01:12:55.999884,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.5,,,"E = VELOCIDAD M IMA"""
2379,2026-01-02T01:12:56.004614,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334375473.png
2380,2026-01-02T01:12:56.019558,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"E = VELOCIDAD M IMA"""
2381,2026-01-02T01:12:56.026975,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.3,,converted output to speech
2382,2026-01-02T01:12:56.788848,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.8,,,starting
2383,2026-01-02T01:12:57.047486,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.3,,,finished (36952 bytes)
2384,2026-01-02T01:12:57.049462,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
2385,2026-01-02T01:12:57.051141,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,36952 bytes
2386,2026-01-02T01:12:57.238015,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.2,,,original size: 1024x768
2387,2026-01-02T01:12:57.241625,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
2388,2026-01-02T01:12:57.526103,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334377509.png
2389,2026-01-02T01:12:57.528612,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
2390,2026-01-02T01:12:57.944789,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.4,,,"VELOCIDAD MÁXIMA"""
2391,2026-01-02T01:12:57.962239,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334377509.png
2392,2026-01-02T01:12:57.976429,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"VELOCIDAD MÁXIMA"""
2393,2026-01-02T01:12:57.999172,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.2,,converted output to speech
2394,2026-01-02T01:13:00.243804,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:02.2,,,starting
2395,2026-01-02T01:13:00.673097,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.4,,,finished (35013 bytes)
2396,2026-01-02T01:13:00.677442,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
2397,2026-01-02T01:13:00.724665,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,35013 bytes
2398,2026-01-02T01:13:00.880478,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.2,,,original size: 1024x768
2399,2026-01-02T01:13:00.894347,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
2400,2026-01-02T01:13:01.195726,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334381180.png
2401,2026-01-02T01:13:01.198037,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
2402,2026-01-02T01:13:01.648601,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.5,,,"YE M AZINA ia eil"""
2403,2026-01-02T01:13:01.661925,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334381180.png
2404,2026-01-02T01:13:01.664606,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"YE M AZINA ia eil"""
2405,2026-01-02T01:13:01.669909,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.4,,converted output to speech
2406,2026-01-02T01:13:03.709244,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:02.0,,,starting
2407,2026-01-02T01:13:04.346731,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.6,,,finished (39301 bytes)
2408,2026-01-02T01:13:04.349094,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
2409,2026-01-02T01:13:04.351280,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,39301 bytes
2410,2026-01-02T01:13:04.472978,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
2411,2026-01-02T01:13:04.509986,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
2412,2026-01-02T01:13:04.795150,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334384782.png
2413,2026-01-02T01:13:04.798817,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
2414,2026-01-02T01:13:05.535313,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.7,,,"MÁXIMA = ""="""
2415,2026-01-02T01:13:05.541437,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334384782.png
2416,2026-01-02T01:13:05.543292,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"MÁXIMA = ""="""
2417,2026-01-02T01:13:05.547639,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.8,,converted output to speech
2418,2026-01-02T01:13:09.915192,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:04.4,,,starting
2419,2026-01-02T01:13:10.495190,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.6,,,finished (41957 bytes)
2420,2026-01-02T01:13:10.503889,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
